"TIME","GEO","WEIGHT","UNIT","Value","Flag and Footnotes"
"2011","Switzerland","1 500 kg or over","Number","1,556,000","e"
"2011","Turkey","Less than 1 000 kg","Number","1,974,300",""
"2011","Turkey","From 1 000 to 1 249 kg","Number","4,074,100",""
"2011","Turkey","From 1 250 to 1 499 kg","Number","1,571,700",""
"2011","Turkey","1 500 kg or over","Number","443,000","d"
"2012","Denmark","Less than 1 000 kg","Number",":",""
"2012","Denmark","From 1 000 to 1 249 kg","Number",":",""
"2012","Denmark","From 1 250 to 1 499 kg","Number",":",""
"2012","Denmark","1 500 kg or over","Number",":",""
"2012","Estonia","Less than 1 000 kg","Number","44,800",""
"2012","Estonia","From 1 000 to 1 249 kg","Number","177,400",""
"2012","Estonia","From 1 250 to 1 499 kg","Number","194,100",""
"2012","Estonia","1 500 kg or over","Number","185,800",""
"2012","Spain","Less than 1 000 kg","Number","4,890,000","d"
"2012","Spain","From 1 000 to 1 249 kg","Number","7,497,000","d"
"2012","Spain","From 1 250 to 1 499 kg","Number","7,175,000","d"
"2012","Spain","1 500 kg or over","Number","2,686,000","d"
"2012","France","Less than 1 000 kg","Number",":",""
"2012","France","From 1 000 to 1 249 kg","Number",":",""
"2012","France","From 1 250 to 1 499 kg","Number",":",""
"2012","France","1 500 kg or over","Number",":",""
"2012","Croatia","Less than 1 000 kg","Number","401,000",""
"2012","Croatia","From 1 000 to 1 249 kg","Number","552,000",""
"2012","Croatia","From 1 250 to 1 499 kg","Number","347,000",""
"2012","Croatia","1 500 kg or over","Number","145,000",""
"2012","Cyprus","Less than 1 000 kg","Number","124,000",""
"2012","Cyprus","From 1 000 to 1 249 kg","Number","161,000",""
"2012","Cyprus","From 1 250 to 1 499 kg","Number","118,000",""
"2012","Cyprus","1 500 kg or over","Number","72,000",""
"2012","Latvia","Less than 1 000 kg","Number","38,900",""
"2012","Latvia","From 1 000 to 1 249 kg","Number","176,810",""
"2012","Latvia","From 1 250 to 1 499 kg","Number","207,080",""
"2012","Latvia","1 500 kg or over","Number","195,490",""
"2012","Luxembourg","Less than 1 000 kg","Number","17,100",""
"2012","Luxembourg","From 1 000 to 1 249 kg","Number","73,700",""
"2012","Luxembourg","From 1 250 to 1 499 kg","Number","110,500",""
"2012","Luxembourg","1 500 kg or over","Number","154,600",""
"2012","Hungary","Less than 1 000 kg","Number","1,109,170",""
"2012","Hungary","From 1 000 to 1 249 kg","Number","1,119,380",""
"2012","Hungary","From 1 250 to 1 499 kg","Number","482,230",""
"2012","Hungary","1 500 kg or over","Number","275,250",""
"2012","Malta","Less than 1 000 kg","Number","5,383",""
"2012","Malta","From 1 000 to 1 249 kg","Number","62,778",""
"2012","Malta","From 1 250 to 1 499 kg","Number","94,969",""
"2012","Malta","1 500 kg or over","Number","86,482",""
"2012","Netherlands","Less than 1 000 kg","Number","2,680,000",""
"2012","Netherlands","From 1 000 to 1 249 kg","Number","2,428,000",""
"2012","Netherlands","From 1 250 to 1 499 kg","Number","1,979,000",""
"2012","Netherlands","1 500 kg or over","Number","828,000",""
"2012","Austria","Less than 1 000 kg","Number","602,000",""
"2012","Austria","From 1 000 to 1 249 kg","Number","1,329,000",""
"2012","Austria","From 1 250 to 1 499 kg","Number","1,558,000",""
"2012","Austria","1 500 kg or over","Number","1,095,000",""
"2012","Poland","Less than 1 000 kg","Number","5,974,000",""
"2012","Poland","From 1 000 to 1 249 kg","Number","5,668,000",""
"2012","Poland","From 1 250 to 1 499 kg","Number","3,885,000",""
"2012","Poland","1 500 kg or over","Number","3,217,000",""
"2012","Portugal","Less than 1 000 kg","Number","64,000",""
"2012","Portugal","From 1 000 to 1 249 kg","Number","221,000",""
"2012","Portugal","From 1 250 to 1 499 kg","Number","1,121,000",""
"2012","Portugal","1 500 kg or over","Number","2,853,000",""
"2012","Romania","Less than 1 000 kg","Number","1,442,000",""
"2012","Romania","From 1 000 to 1 249 kg","Number","1,495,000",""
"2012","Romania","From 1 250 to 1 499 kg","Number","1,020,000",""
"2012","Romania","1 500 kg or over","Number","530,000",""
"2012","Finland","Less than 1 000 kg","Number","333,000",""
"2012","Finland","From 1 000 to 1 249 kg","Number","848,000",""
"2012","Finland","From 1 250 to 1 499 kg","Number","1,109,000",""
"2012","Finland","1 500 kg or over","Number","745,000",""
"2012","Sweden","Less than 1 000 kg","Number","136,038",""
"2012","Sweden","From 1 000 to 1 249 kg","Number","770,429",""
"2012","Sweden","From 1 250 to 1 499 kg","Number","1,554,682",""
"2012","Sweden","1 500 kg or over","Number","1,985,200",""
"2012","Iceland","Less than 1 000 kg","Number",":",""
"2012","Iceland","From 1 000 to 1 249 kg","Number",":",""
"2012","Iceland","From 1 250 to 1 499 kg","Number",":",""
"2012","Iceland","1 500 kg or over","Number",":",""
"2012","Liechtenstein","Less than 1 000 kg","Number","1,690",""
"2012","Liechtenstein","From 1 000 to 1 249 kg","Number","5,410",""
"2012","Liechtenstein","From 1 250 to 1 499 kg","Number","7,560",""
"2012","Liechtenstein","1 500 kg or over","Number","13,350",""
"2012","Norway","Less than 1 000 kg","Number","229,000",""
"2012","Norway","From 1 000 to 1 249 kg","Number","640,000",""
"2012","Norway","From 1 250 to 1 499 kg","Number","890,000",""
"2012","Norway","1 500 kg or over","Number","684,000",""
"2012","Switzerland","Less than 1 000 kg","Number","326,000","e"
"2012","Switzerland","From 1 000 to 1 249 kg","Number","966,000","e"
"2012","Switzerland","From 1 250 to 1 499 kg","Number","1,293,000","e"
"2012","Switzerland","1 500 kg or over","Number","1,670,000","e"
"2012","Turkey","Less than 1 000 kg","Number",":",""
"2012","Turkey","From 1 000 to 1 249 kg","Number",":",""
"2012","Turkey","From 1 250 to 1 499 kg","Number",":",""
"2012","Turkey","1 500 kg or over","Number",":",""
"2013","Denmark","Less than 1 000 kg","Number",":",""
"2013","Denmark","From 1 000 to 1 249 kg","Number",":",""
"2013","Denmark","From 1 250 to 1 499 kg","Number",":",""
"2013","Denmark","1 500 kg or over","Number",":",""
"2013","Estonia","Less than 1 000 kg","Number","43,027",""
"2013","Estonia","From 1 000 to 1 249 kg","Number","173,437",""
"2013","Estonia","From 1 250 to 1 499 kg","Number","200,951",""
"2013","Estonia","1 500 kg or over","Number","211,241",""
"2013","Spain","Less than 1 000 kg","Number","4,726,000","d"
"2013","Spain","From 1 000 to 1 249 kg","Number","7,337,000","d"
"2013","Spain","From 1 250 to 1 499 kg","Number","7,189,000","d"
"2013","Spain","1 500 kg or over","Number","2,772,000","d"
"2013","France","Less than 1 000 kg","Number","5,541,000",""
"2013","France","From 1 000 to 1 249 kg","Number","10,839,000",""
"2013","France","From 1 250 to 1 499 kg","Number","11,279,000",""
"2013","France","1 500 kg or over","Number","5,198,000",""
"2013","Croatia","Less than 1 000 kg","Number","382,000",""
"2013","Croatia","From 1 000 to 1 249 kg","Number","550,000",""
"2013","Croatia","From 1 250 to 1 499 kg","Number","361,000",""
"2013","Croatia","1 500 kg or over","Number","155,000",""
"2013","Cyprus","Less than 1 000 kg","Number","119,335",""
"2013","Cyprus","From 1 000 to 1 249 kg","Number","160,665",""
"2013","Cyprus","From 1 250 to 1 499 kg","Number","120,564",""
"2013","Cyprus","1 500 kg or over","Number","73,997",""
"2013","Latvia","Less than 1 000 kg","Number","34,680",""
"2013","Latvia","From 1 000 to 1 249 kg","Number","167,810",""
"2013","Latvia","From 1 250 to 1 499 kg","Number","213,740",""
"2013","Latvia","1 500 kg or over","Number","218,370",""
"2013","Luxembourg","Less than 1 000 kg","Number",":",""
"2013","Luxembourg","From 1 000 to 1 249 kg","Number",":",""
"2013","Luxembourg","From 1 250 to 1 499 kg","Number",":",""
"2013","Luxembourg","1 500 kg or over","Number",":",""
"2013","Hungary","Less than 1 000 kg","Number","1,082,021",""
"2013","Hungary","From 1 000 to 1 249 kg","Number","1,132,619",""
"2013","Hungary","From 1 250 to 1 499 kg","Number","516,925",""
"2013","Hungary","1 500 kg or over","Number","309,167",""
"2013","Malta","Less than 1 000 kg","Number","5,226",""
"2013","Malta","From 1 000 to 1 249 kg","Number","61,505",""
"2013","Malta","From 1 250 to 1 499 kg","Number","96,388",""
"2013","Malta","1 500 kg or over","Number","92,977",""
"2013","Netherlands","Less than 1 000 kg","Number","2,690,000",""
"2013","Netherlands","From 1 000 to 1 249 kg","Number","2,411,000",""
"2013","Netherlands","From 1 250 to 1 499 kg","Number","1,989,000",""
"2013","Netherlands","1 500 kg or over","Number","842,000",""
"2013","Austria","Less than 1 000 kg","Number","572,057",""
"2013","Austria","From 1 000 to 1 249 kg","Number","1,315,607",""
"2013","Austria","From 1 250 to 1 499 kg","Number","1,586,587",""
"2013","Austria","1 500 kg or over","Number","1,167,057",""
"2013","Poland","Less than 1 000 kg","Number","5,886,661",""
"2013","Poland","From 1 000 to 1 249 kg","Number","5,716,657",""
"2013","Poland","From 1 250 to 1 499 kg","Number","4,161,142",""
"2013","Poland","1 500 kg or over","Number","3,624,986",""
"2013","Portugal","Less than 1 000 kg","Number","72,706",""
"2013","Portugal","From 1 000 to 1 249 kg","Number","209,535",""
"2013","Portugal","From 1 250 to 1 499 kg","Number","1,114,047",""
"2013","Portugal","1 500 kg or over","Number","2,931,190",""
"2013","Romania","Less than 1 000 kg","Number","1,414,000","d"
"2013","Romania","From 1 000 to 1 249 kg","Number","1,577,000","d"
"2013","Romania","From 1 250 to 1 499 kg","Number","1,117,000","d"
"2013","Romania","1 500 kg or over","Number","588,000","d"
"2013","Finland","Less than 1 000 kg","Number","323,000",""
"2013","Finland","From 1 000 to 1 249 kg","Number","843,000",""
"2013","Finland","From 1 250 to 1 499 kg","Number","1,138,000",""
"2013","Finland","1 500 kg or over","Number","799,000",""
"2013","Sweden","Less than 1 000 kg","Number","131,965",""
"2013","Sweden","From 1 000 to 1 249 kg","Number","759,319",""
"2013","Sweden","From 1 250 to 1 499 kg","Number","1,528,517",""
"2013","Sweden","1 500 kg or over","Number","2,074,860",""
"2013","Iceland","Less than 1 000 kg","Number",":",""
"2013","Iceland","From 1 000 to 1 249 kg","Number",":",""
"2013","Iceland","From 1 250 to 1 499 kg","Number",":",""
"2013","Iceland","1 500 kg or over","Number",":",""
"2013","Liechtenstein","Less than 1 000 kg","Number","1,570",""
"2013","Liechtenstein","From 1 000 to 1 249 kg","Number","5,310",""
"2013","Liechtenstein","From 1 250 to 1 499 kg","Number","7,530",""
"2013","Liechtenstein","1 500 kg or over","Number","13,690",""
"2013","Norway","Less than 1 000 kg","Number","219,000",""
"2013","Norway","From 1 000 to 1 249 kg","Number","622,000",""
"2013","Norway","From 1 250 to 1 499 kg","Number","913,000",""
"2013","Norway","1 500 kg or over","Number","746,000",""
"2013","Switzerland","Less than 1 000 kg","Number","297,000","e"
"2013","Switzerland","From 1 000 to 1 249 kg","Number","956,000","e"
"2013","Switzerland","From 1 250 to 1 499 kg","Number","1,299,000","e"
"2013","Switzerland","1 500 kg or over","Number","1,769,000","e"
"2013","Turkey","Less than 1 000 kg","Number","1,856,999",""
"2013","Turkey","From 1 000 to 1 249 kg","Number","4,502,307","d"
"2013","Turkey","From 1 250 to 1 499 kg","Number","2,235,088",""
"2013","Turkey","1 500 kg or over","Number","689,529",""
"2014","Denmark","Less than 1 000 kg","Number",":",""
"2014","Denmark","From 1 000 to 1 249 kg","Number",":",""
"2014","Denmark","From 1 250 to 1 499 kg","Number",":",""
"2014","Denmark","1 500 kg or over","Number",":",""
"2014","Estonia","Less than 1 000 kg","Number","41,463",""
"2014","Estonia","From 1 000 to 1 249 kg","Number","169,593",""
"2014","Estonia","From 1 250 to 1 499 kg","Number","207,929",""
"2014","Estonia","1 500 kg or over","Number","233,965",""
"2014","Spain","Less than 1 000 kg","Number","4,376,810","d"
"2014","Spain","From 1 000 to 1 249 kg","Number","7,370,780","d"
"2014","Spain","From 1 250 to 1 499 kg","Number","7,374,821","d"
"2014","Spain","1 500 kg or over","Number","2,907,101","d"
"2014","France","Less than 1 000 kg","Number","5,153,000",""
"2014","France","From 1 000 to 1 249 kg","Number","10,810,000",""
"2014","France","From 1 250 to 1 499 kg","Number","11,285,000",""
"2014","France","1 500 kg or over","Number","5,283,000",""
"2014","Croatia","Less than 1 000 kg","Number","366,000",""
"2014","Croatia","From 1 000 to 1 249 kg","Number","554,000",""
"2014","Croatia","From 1 250 to 1 499 kg","Number","385,000",""
"2014","Croatia","1 500 kg or over","Number","169,000",""
"2014","Cyprus","Less than 1 000 kg","Number","116,356",""
"2014","Cyprus","From 1 000 to 1 249 kg","Number","161,545",""
"2014","Cyprus","From 1 250 to 1 499 kg","Number","123,286",""
"2014","Cyprus","1 500 kg or over","Number","77,305",""
"2014","Latvia","Less than 1 000 kg","Number","30,969",""
"2014","Latvia","From 1 000 to 1 249 kg","Number","159,494",""
"2014","Latvia","From 1 250 to 1 499 kg","Number","221,630",""
"2014","Latvia","1 500 kg or over","Number","245,706",""
"2014","Luxembourg","Less than 1 000 kg","Number",":",""
"2014","Luxembourg","From 1 000 to 1 249 kg","Number",":",""
"2014","Luxembourg","From 1 250 to 1 499 kg","Number",":",""
"2014","Luxembourg","1 500 kg or over","Number",":",""
"2014","Hungary","Less than 1 000 kg","Number","1,046,383",""
"2014","Hungary","From 1 000 to 1 249 kg","Number","1,145,752",""
"2014","Hungary","From 1 250 to 1 499 kg","Number","562,450",""
"2014","Hungary","1 500 kg or over","Number","353,110",""
"2014","Malta","Less than 1 000 kg","Number","5,230",""
"2014","Malta","From 1 000 to 1 249 kg","Number","61,558",""
"2014","Malta","From 1 250 to 1 499 kg","Number","99,234",""
"2014","Malta","1 500 kg or over","Number","99,928",""
"2014","Netherlands","Less than 1 000 kg","Number",":",""
"2014","Netherlands","From 1 000 to 1 249 kg","Number",":",""
"2014","Netherlands","From 1 250 to 1 499 kg","Number",":",""
"2014","Netherlands","1 500 kg or over","Number",":",""
"2014","Austria","Less than 1 000 kg","Number","550,048",""
"2014","Austria","From 1 000 to 1 249 kg","Number","1,309,390",""
"2014","Austria","From 1 250 to 1 499 kg","Number","1,607,698",""
"2014","Austria","1 500 kg or over","Number","1,227,785",""
"2014","Poland","Less than 1 000 kg","Number","5,757,186",""
"2014","Poland","From 1 000 to 1 249 kg","Number","5,746,657",""
"2014","Poland","From 1 250 to 1 499 kg","Number","4,437,490",""
"2014","Poland","1 500 kg or over","Number","4,062,530",""
"2014","Portugal","Less than 1 000 kg","Number","83,023",""
"2014","Portugal","From 1 000 to 1 249 kg","Number","216,766",""
"2014","Portugal","From 1 250 to 1 499 kg","Number","1,146,833",""
"2014","Portugal","1 500 kg or over","Number","3,192,545",""
"2014","Romania","Less than 1 000 kg","Number","1,380,000",""
"2014","Romania","From 1 000 to 1 249 kg","Number","1,663,000",""
"2014","Romania","From 1 250 to 1 499 kg","Number","1,219,000",""
"2014","Romania","1 500 kg or over","Number","646,000",""
"2014","Finland","Less than 1 000 kg","Number","316,085",""
"2014","Finland","From 1 000 to 1 249 kg","Number","839,158",""
"2014","Finland","From 1 250 to 1 499 kg","Number","1,168,775",""
"2014","Finland","1 500 kg or over","Number","848,717",""
"2014","Sweden","Less than 1 000 kg","Number","129,617",""
"2014","Sweden","From 1 000 to 1 249 kg","Number","758,204",""
"2014","Sweden","From 1 250 to 1 499 kg","Number","1,523,943",""
"2014","Sweden","1 500 kg or over","Number","2,172,947",""
"2014","Iceland","Less than 1 000 kg","Number",":",""
"2014","Iceland","From 1 000 to 1 249 kg","Number",":",""
"2014","Iceland","From 1 250 to 1 499 kg","Number",":",""
"2014","Iceland","1 500 kg or over","Number",":",""
"2014","Liechtenstein","Less than 1 000 kg","Number","1,580",""
"2014","Liechtenstein","From 1 000 to 1 249 kg","Number","5,280",""
"2014","Liechtenstein","From 1 250 to 1 499 kg","Number","7,520",""
"2014","Liechtenstein","1 500 kg or over","Number","14,100",""
"2014","Norway","Less than 1 000 kg","Number","207,000",""
"2014","Norway","From 1 000 to 1 249 kg","Number","609,000",""
"2014","Norway","From 1 250 to 1 499 kg","Number","932,000",""
"2014","Norway","1 500 kg or over","Number","807,000",""
"2014","Switzerland","Less than 1 000 kg","Number","275,000","e"
"2014","Switzerland","From 1 000 to 1 249 kg","Number","950,000","e"
"2014","Switzerland","From 1 250 to 1 499 kg","Number","1,307,000","e"
"2014","Switzerland","1 500 kg or over","Number","1,852,000","e"
"2014","Turkey","Less than 1 000 kg","Number","1,808,793",""
"2014","Turkey","From 1 000 to 1 249 kg","Number","4,689,853","d"
"2014","Turkey","From 1 250 to 1 499 kg","Number","2,555,788",""
"2014","Turkey","1 500 kg or over","Number","803,481",""
"2015","Denmark","Less than 1 000 kg","Number",":",""
"2015","Denmark","From 1 000 to 1 249 kg","Number",":",""
"2015","Denmark","From 1 250 to 1 499 kg","Number",":",""
"2015","Denmark","1 500 kg or over","Number",":",""
"2015","Estonia","Less than 1 000 kg","Number","40,160",""
"2015","Estonia","From 1 000 to 1 249 kg","Number","166,054",""
"2015","Estonia","From 1 250 to 1 499 kg","Number","215,671",""
"2015","Estonia","1 500 kg or over","Number","254,711",""
"2015","Spain","Less than 1 000 kg","Number","4,285,954","d"
"2015","Spain","From 1 000 to 1 249 kg","Number","7,429,153","d"
"2015","Spain","From 1 250 to 1 499 kg","Number","7,581,678","d"
"2015","Spain","1 500 kg or over","Number","3,058,764","d"
"2015","France","Less than 1 000 kg","Number","4,866,000",""
"2015","France","From 1 000 to 1 249 kg","Number","10,813,000",""
"2015","France","From 1 250 to 1 499 kg","Number","11,267,000",""
"2015","France","1 500 kg or over","Number","5,380,000",""
"2015","Croatia","Less than 1 000 kg","Number","349,390",""
"2015","Croatia","From 1 000 to 1 249 kg","Number","555,929",""
"2015","Croatia","From 1 250 to 1 499 kg","Number","410,418",""
"2015","Croatia","1 500 kg or over","Number","184,065",""
"2015","Cyprus","Less than 1 000 kg","Number","115,651",""
"2015","Cyprus","From 1 000 to 1 249 kg","Number","164,078",""
"2015","Cyprus","From 1 250 to 1 499 kg","Number","126,612",""
"2015","Cyprus","1 500 kg or over","Number","81,351",""
"2015","Latvia","Less than 1 000 kg","Number","27,163",""
"2015","Latvia","From 1 000 to 1 249 kg","Number","150,164",""
"2015","Latvia","From 1 250 to 1 499 kg","Number","227,779",""
"2015","Latvia","1 500 kg or over","Number","273,942",""
"2015","Luxembourg","Less than 1 000 kg","Number",":",""
"2015","Luxembourg","From 1 000 to 1 249 kg","Number",":",""
"2015","Luxembourg","From 1 250 to 1 499 kg","Number",":",""
"2015","Luxembourg","1 500 kg or over","Number",":",""
"2015","Hungary","Less than 1 000 kg","Number","1,003,168",""
"2015","Hungary","From 1 000 to 1 249 kg","Number","1,167,836",""
"2015","Hungary","From 1 250 to 1 499 kg","Number","619,169",""
"2015","Hungary","1 500 kg or over","Number","406,683",""
"2015","Malta","Less than 1 000 kg","Number","5,142",""
"2015","Malta","From 1 000 to 1 249 kg","Number","61,860",""
"2015","Malta","From 1 250 to 1 499 kg","Number","101,609",""
"2015","Malta","1 500 kg or over","Number","106,769",""
"2015","Netherlands","Less than 1 000 kg","Number",":",""
"2015","Netherlands","From 1 000 to 1 249 kg","Number",":",""
"2015","Netherlands","From 1 250 to 1 499 kg","Number",":",""
"2015","Netherlands","1 500 kg or over","Number",":",""
"2015","Austria","Less than 1 000 kg","Number","527,187",""
"2015","Austria","From 1 000 to 1 249 kg","Number","1,304,005",""
"2015","Austria","From 1 250 to 1 499 kg","Number","1,625,351",""
"2015","Austria","1 500 kg or over","Number","1,291,505",""
"2015","Poland","Less than 1 000 kg","Number","5,665,814",""
"2015","Poland","From 1 000 to 1 249 kg","Number","5,784,814",""
"2015","Poland","From 1 250 to 1 499 kg","Number","4,716,759",""
"2015","Poland","1 500 kg or over","Number","4,556,036",""
"2015","Portugal","Less than 1 000 kg","Number",":",""
"2015","Portugal","From 1 000 to 1 249 kg","Number",":",""
"2015","Portugal","From 1 250 to 1 499 kg","Number",":",""
"2015","Portugal","1 500 kg or over","Number",":",""
"2015","Romania","Less than 1 000 kg","Number","1,345,000",""
"2015","Romania","From 1 000 to 1 249 kg","Number","1,752,000",""
"2015","Romania","From 1 250 to 1 499 kg","Number","1,338,000",""
"2015","Romania","1 500 kg or over","Number","720,000",""
"2015","Finland","Less than 1 000 kg","Number","308,212",""
"2015","Finland","From 1 000 to 1 249 kg","Number","836,600",""
"2015","Finland","From 1 250 to 1 499 kg","Number","1,194,638",""
"2015","Finland","1 500 kg or over","Number","895,410",""
"2015","Sweden","Less than 1 000 kg","Number","126,620",""
"2015","Sweden","From 1 000 to 1 249 kg","Number","753,315",""
"2015","Sweden","From 1 250 to 1 499 kg","Number","1,512,152",""
"2015","Sweden","1 500 kg or over","Number","2,276,175",""
"2015","Iceland","Less than 1 000 kg","Number",":",""
"2015","Iceland","From 1 000 to 1 249 kg","Number",":",""
"2015","Iceland","From 1 250 to 1 499 kg","Number",":",""
"2015","Iceland","1 500 kg or over","Number",":",""
"2015","Liechtenstein","Less than 1 000 kg","Number","1,558",""
"2015","Liechtenstein","From 1 000 to 1 249 kg","Number","5,220",""
"2015","Liechtenstein","From 1 250 to 1 499 kg","Number","7,531",""
"2015","Liechtenstein","1 500 kg or over","Number","14,493",""
"2015","Norway","Less than 1 000 kg","Number","196,000",""
"2015","Norway","From 1 000 to 1 249 kg","Number","594,000",""
"2015","Norway","From 1 250 to 1 499 kg","Number","942,000",""
"2015","Norway","1 500 kg or over","Number","878,000",""
"2015","Switzerland","Less than 1 000 kg","Number","262,000","e"
"2015","Switzerland","From 1 000 to 1 249 kg","Number","954,000","e"
"2015","Switzerland","From 1 250 to 1 499 kg","Number","1,320,000","e"
"2015","Switzerland","1 500 kg or over","Number","1,922,000","e"
"2015","Turkey","Less than 1 000 kg","Number","1,780,195",""
"2015","Turkey","From 1 000 to 1 249 kg","Number","4,917,835","d"
"2015","Turkey","From 1 250 to 1 499 kg","Number","2,983,753",""
"2015","Turkey","1 500 kg or over","Number","907,554",""
